Time,FilamentPos,MotorPos,FocalTesionPos,MotorConnections,ContractileForce,Other
24,"[0.67986, 0.307744]",[0.815209],"[-0.005111, 1.106146]",[Int64[]],0.011257,Motor dettached
25,"[0.679917, 0.307821]",[0.815209],"[-0.004127, 1.105027]",[Int64[]],0.009154,Motor dettached
26,"[0.679963, 0.307883]",[0.815209],"[-0.003328, 1.10412]",[Int64[]],0.007448,Motor dettached
27,"[0.68, 0.307934]",[0.815209],"[-0.002679, 1.103383]",[Int64[]],0.006062,Motor dettached
28,"[0.68003, 0.307975]",[0.815209],"[-0.002151, 1.102784]",[Int64[]],0.004935,Motor dettached
29,"[0.680055, 0.308008]",[0.815209],"[-0.001722, 1.102297]",[Int64[]],0.004019,Motor dettached
30,"[0.680074, 0.308035]",[0.815209],"[-0.001372, 1.101901]",[Int64[]],0.003273,Motor dettached
31,"[0.68009, 0.308057]",[0.815209],"[-0.001088, 1.101579]",[Int64[]],0.002667,Motor dettached
32,"[0.680104, 0.308075]",[0.815209],"[-0.000857, 1.101316]",[Int64[]],0.002173,Motor dettached
33,"[0.680114, 0.30809]",[0.815209],"[-0.000668, 1.101102]",[Int64[]],0.00177,Motor dettached
34,"[0.680123, 0.308101]",[0.815209],"[-0.000514, 1.100928]",[Int64[]],0.001443,Motor dettached
35,"[0.68013, 0.308111]",[0.815209],"[-0.000389, 1.100787]",[Int64[]],0.001176,Motor dettached
36,"[0.680136, 0.308119]",[0.815209],"[-0.000287, 1.100671]",[Int64[]],0.000958,Motor dettached
37,"[0.68014, 0.308125]",[0.815209],"[-0.000204, 1.100577]",[Int64[]],0.000781,Motor dettached
38,"[0.680144, 0.30813]",[0.815209],"[-0.000137, 1.1005]",[Int64[]],0.000637,Motor dettached
39,"[0.680147, 0.308135]",[0.815209],"[-8.1e-5, 1.100438]",[Int64[]],0.000519,Motor dettached
40,"[0.68015, 0.308138]",[0.815209],"[-3.6e-5, 1.100387]",[Int64[]],0.000423,Motor dettached
41,"[0.680152, 0.308141]",[0.815209],"[0.0, 1.100345]",[Int64[]],0.000345,Motor dettached
42,"[0.680153, 0.308143]",[0.815209],"[3.0e-5, 1.100311]",[Int64[]],0.000281,Motor dettached
43,"[0.680155, 0.308145]",[0.815209],"[5.5e-5, 1.100284]",[Int64[]],0.000229,Motor dettached
44,"[0.680156, 0.308147]",[0.815209],"[7.4e-5, 1.100261]",[Int64[]],0.000187,Motor dettached
45,"[0.680157, 0.308148]",[0.815209],"[9.1e-5, 1.100243]",[Int64[]],0.000152,Motor dettached
46,"[0.680158, 0.308149]",[0.815209],"[0.000104, 1.100228]",[Int64[]],0.000124,Motor dettached
47,"[0.680158, 0.30815]",[0.815209],"[0.000115, 1.100216]",[Int64[]],0.000101,Motor dettached
48,"[0.680159, 0.30815]",[0.815209],"[0.000123, 1.100206]",[Int64[]],8.3e-5,Motor dettached
49,"[0.680159, 0.308151]",[0.815209],"[0.00013, 1.100198]",[Int64[]],6.7e-5,Motor dettached
50,"[0.680159, 0.308151]",[0.815209],"[0.000136, 1.100191]",[Int64[]],5.5e-5,Motor dettached
51,"[0.68016, 0.308152]",[0.815209],"[0.000141, 1.100186]",[Int64[]],4.5e-5,Motor dettached
52,"[0.68016, 0.308152]",[0.815209],"[0.000145, 1.100181]",[Int64[]],3.6e-5,Motor dettached
53,"[0.68016, 0.308152]",[0.815209],"[0.000148, 1.100178]",[Int64[]],3.0e-5,Motor dettached
54,"[0.68016, 0.308152]",[0.815209],"[0.000151, 1.100175]",[Int64[]],2.4e-5,Motor dettached
55,"[0.68016, 0.308153]",[0.815209],"[0.000153, 1.100172]",[Int64[]],2.0e-5,Motor dettached
56,"[0.68016, 0.308153]",[0.815209],"[0.000154, 1.100171]",[Int64[]],1.6e-5,Motor dettached
57,"[0.68016, 0.308153]",[0.815209],"[0.000156, 1.100169]",[Int64[]],1.3e-5,Motor dettached
58,"[0.680161, 0.308153]",[0.815209],"[0.000157, 1.100168]",[Int64[]],1.1e-5,Motor dettached
59,"[0.680161, 0.308153]",[0.815209],"[0.000158, 1.100167]",[Int64[]],9.0e-6,Motor dettached
60,"[0.680161, 0.308153]",[0.815209],"[0.000159, 1.100166]",[Int64[]],7.0e-6,Motor dettached
61,"[0.680161, 0.308153]",[0.815209],"[0.000159, 1.100165]",[Int64[]],6.0e-6,Motor dettached
62,"[0.680161, 0.308153]",[0.815209],"[0.00016, 1.100164]",[Int64[]],5.0e-6,Motor dettached
63,"[0.680161, 0.308153]",[0.815209],"[0.00016, 1.100164]",[Int64[]],4.0e-6,Motor dettached
64,"[0.680161, 0.308153]",[0.815209],"[0.000161, 1.100164]",[Int64[]],3.0e-6,Motor dettached
65,"[0.680161, 0.308153]",[0.815209],"[0.000161, 1.100163]",[Int64[]],3.0e-6,Motor dettached
66,"[0.680161, 0.308153]",[0.815209],"[0.000161, 1.100163]",[Int64[]],2.0e-6,Motor dettached
67,"[0.680161, 0.308153]",[0.815209],"[0.000161, 1.100163]",[Int64[]],2.0e-6,Motor dettached
68,"[0.680161, 0.308153]",[0.815209],"[0.000161, 1.100163]",[Int64[]],1.0e-6,Motor dettached
69,"[0.680161, 0.308153]",[0.815209],"[0.000161, 1.100163]",[Int64[]],1.0e-6,Motor dettached
70,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],1.0e-6,Motor dettached
71,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],1.0e-6,Motor dettached
72,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],1.0e-6,Motor dettached
73,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
74,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
75,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
76,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
77,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
78,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
79,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
80,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
81,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
82,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
83,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
84,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
85,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
86,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
87,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
88,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
89,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
90,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
91,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
92,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
93,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
94,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
95,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
96,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
97,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
98,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
99,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
100,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
101,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
102,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
103,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
104,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
105,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
106,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
107,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
108,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
109,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
110,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
111,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
112,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
113,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
114,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
115,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
116,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
117,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
118,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
119,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
120,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
121,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
122,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
123,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
124,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
125,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
126,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
127,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
128,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
129,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
130,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
131,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
132,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
133,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
134,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
135,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
136,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
137,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
138,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
139,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
140,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
141,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
142,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
143,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
144,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
145,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
146,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
147,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
148,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
149,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
150,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
151,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
152,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
153,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
154,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
155,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
156,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
157,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
158,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
159,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
160,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
161,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
162,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
163,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
164,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
165,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
166,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
167,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
168,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
169,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
170,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
171,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
172,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
173,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
174,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
175,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
176,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
177,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
178,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
179,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
180,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
181,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
182,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
183,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
184,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
185,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
186,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
187,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
188,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
189,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
190,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
191,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
192,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
193,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
194,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
195,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
196,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
197,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
198,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
199,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
200,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
201,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
202,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
203,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
204,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
205,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
206,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
207,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
208,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
209,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
210,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
211,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
212,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
213,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
214,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
215,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
216,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
217,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
218,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
219,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
220,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
221,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
222,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
223,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
224,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
225,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
226,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
227,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
228,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
229,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
230,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
231,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
232,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
233,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
234,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
235,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
236,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
237,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
238,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
239,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
240,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
241,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
242,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
243,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
244,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
245,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
246,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
247,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
248,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
249,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
250,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
251,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
252,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
253,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
254,"[0.680161, 0.308153]",[0.815209],"[0.000162, 1.100162]",[Int64[]],0.0,Motor dettached
